outing_id,number,title,notes,tags,text_overlay,duration,date,pitcher,hitter,inning,Away Score,Home Score,runners_on_base,outs,balls,strikes,pitch_result,pitch_type,velocity_mph,bip_type,bip_result,non_bip_result,na,top_or_bottom_letter,top_of_frame,inning_num,gtown_score,pa_id
1,30,"Tonas, A. VS Stephenson, G.",Georgetown University vs Xavier University,,,00:00:05.7,,"Tonas, A.","Stephenson, G.",B6,7,8,1B-2B,2,0,2,Strike Swinging,Changeup,0,"","",Strikeout,,B,0,6,7,7
2,31,"Tonas, A. VS Padilla, B.",Georgetown University vs University of Connecticut,,,00:00:06.2,,"Tonas, A.","Padilla, B.",B6,0,4,2B,2,0,0,Strike Swinging,Slider,0,"","",,,B,0,6,0,1
2,32,"Tonas, A. VS Padilla, B.",Georgetown University vs University of Connecticut,,,00:00:06.4,,"Tonas, A.","Padilla, B.",B6,0,4,2B,2,0,1,Strike Swinging,Slider,0,"","",,,B,0,6,0,1
2,33,"Tonas, A. VS Padilla, B.",Georgetown University vs University of Connecticut,,,00:00:12.8,,"Tonas, A.","Padilla, B.",B6,0,4,2B,2,0,2,BIP,Slider,0,Ground Ball,Groundout,,,B,0,6,0,1
2,34,"Tonas, A. VS Bushling, Z.",Georgetown University vs University of Connecticut,,,00:00:05.1,,"Tonas, A.","Bushling, Z.",B7,0,4, - ,0,0,0,Ball,Fastball,0,"","",,,B,0,7,0,2
2,35,"Tonas, A. VS Bushling, Z.",Georgetown University vs University of Connecticut,,,00:00:05.2,,"Tonas, A.","Bushling, Z.",B7,0,4, - ,0,1,0,Ball,Fastball,0,"","",,,B,0,7,0,2
2,36,"Tonas, A. VS Bushling, Z.",Georgetown University vs University of Connecticut,,,00:00:05.2,,"Tonas, A.","Bushling, Z.",B7,0,4, - ,0,2,0,Strike Taken,Fastball,0,"","",,,B,0,7,0,2
2,37,"Tonas, A. VS Bushling, Z.",Georgetown University vs University of Connecticut,,,00:00:05.1,,"Tonas, A.","Bushling, Z.",B7,0,4, - ,0,2,1,Ball,Slider,0,"","",,,B,0,7,0,2
2,38,"Tonas, A. VS Bushling, Z.",Georgetown University vs University of Connecticut,,,00:00:12.9,,"Tonas, A.","Bushling, Z.",B7,0,4, - ,0,3,1,BIP,Fastball,0,Ground Ball,Single,,,B,0,7,0,2
2,39,"Tonas, A. VS Smith, D.",Georgetown University vs University of Connecticut,,,00:00:10.3,,"Tonas, A.","Smith, D.",B7,0,4,1B,0,0,0,BIP,Slider,0,Bunt Ground Ball,Sacrifice Bunt,,,B,0,7,0,3
2,40,"Tonas, A. VS Stock, E.",Georgetown University vs University of Connecticut,,,00:00:05.6,,"Tonas, A.","Stock, E.",B7,0,4,2B,1,0,0,Strike Taken,Slider,0,"","",,,B,0,7,0,4
2,41,"Tonas, A. VS Stock, E.",Georgetown University vs University of Connecticut,,,00:00:12.1,,"Tonas, A.","Stock, E.",B7,0,4,2B,1,0,1,BIP,Slider,0,Popup,Popout,,,B,0,7,0,4
2,42,"Tonas, A. VS Dana, C.",Georgetown University vs University of Connecticut,,,00:00:06.2,,"Tonas, A.","Dana, C.",B7,0,4,2B,2,0,0,Ball,Fastball,0,"","",,,B,0,7,0,5
2,43,"Tonas, A. VS Dana, C.",Georgetown University vs University of Connecticut,,,00:00:05.9,,"Tonas, A.","Dana, C.",B7,0,4,2B,2,1,0,Ball,Slider,0,"","",,,B,0,7,0,5
2,44,"Tonas, A. VS Dana, C.",Georgetown University vs University of Connecticut,,,00:00:05.8,,"Tonas, A.","Dana, C.",B7,0,4,2B,2,2,0,Ball,Fastball,0,"","",,,B,0,7,0,5
2,45,"Tonas, A. VS Dana, C.",Georgetown University vs University of Connecticut,,,00:00:06.5,,"Tonas, A.","Dana, C.",B7,0,4,2B,2,3,0,Ball,Fastball,0,"","",Walk,,B,0,7,0,5
3,46,"Tonas, A. VS Simmons, T.",University of Connecticut vs Georgetown University,,,00:00:05.4,,"Tonas, A.","Simmons, T.",T7,3,3, - ,0,0,0,Ball,Unknown,0,"","",,,T,1,7,3,1
3,47,"Tonas, A. VS Simmons, T.",University of Connecticut vs Georgetown University,,,00:00:11.2,,"Tonas, A.","Simmons, T.",T7,3,3, - ,0,1,0,BIP,Unknown,0,Popup,Popout,,,T,1,7,3,1
3,48,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:05.0,,"Tonas, A.","Padilla, B.",T7,3,3, - ,1,0,0,Strike Taken,Unknown,0,"","",,,T,1,7,3,2
3,49,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:06.0,,"Tonas, A.","Padilla, B.",T7,3,3, - ,1,0,1,Foul,Unknown,0,"","",,,T,1,7,3,2
3,50,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:04.9,,"Tonas, A.","Padilla, B.",T7,3,3, - ,1,0,2,Ball,Unknown,0,"","",,,T,1,7,3,2
3,51,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:10.9,,"Tonas, A.","Padilla, B.",T7,3,3, - ,1,1,2,BIP,Unknown,0,Ground Ball,Single,,,T,1,7,3,2
3,52,"Tonas, A. VS Bushling, Z.",University of Connecticut vs Georgetown University,,,00:00:05.5,,"Tonas, A.","Bushling, Z.",T7,3,3,1B,1,0,0,Foul,Unknown,0,"","",,,T,1,7,3,3
3,53,"Tonas, A. VS Bushling, Z.",University of Connecticut vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Bushling, Z.",T7,3,3,1B,1,0,1,Ball,Unknown,0,"","",,,T,1,7,3,3
3,54,"Tonas, A. VS Bushling, Z.",University of Connecticut vs Georgetown University,,,00:00:09.1,,"Tonas, A.","Bushling, Z.",T7,3,3,1B,1,1,1,Ball,Unknown,0,"","",,,T,1,7,3,3
3,55,"Tonas, A. VS Bushling, Z.",University of Connecticut vs Georgetown University,,,00:00:06.2,,"Tonas, A.","Bushling, Z.",T7,3,3,2B,1,2,1,Foul,Unknown,0,"","",,,T,1,7,3,3
3,56,"Tonas, A. VS Bushling, Z.",University of Connecticut vs Georgetown University,,,00:00:08.6,,"Tonas, A.","Bushling, Z.",T7,3,3,2B,1,2,2,Foul,Unknown,0,"","",,,T,1,7,3,3
3,57,"Tonas, A. VS Bushling, Z.",University of Connecticut vs Georgetown University,,,00:00:04.9,,"Tonas, A.","Bushling, Z.",T7,3,3,2B,1,2,2,Ball,Unknown,0,"","",,,T,1,7,3,3
3,58,"Tonas, A. VS Bushling, Z.",University of Connecticut vs Georgetown University,,,00:00:06.5,,"Tonas, A.","Bushling, Z.",T7,3,3,2B,1,3,2,Ball,Unknown,0,"","",Walk,,T,1,7,3,3
3,59,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:05.7,,"Tonas, A.","Smith, D.",T7,3,3,1B-2B,1,0,0,Foul,Unknown,0,"","",,,T,1,7,3,4
3,60,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:06.3,,"Tonas, A.","Smith, D.",T7,3,3,1B-2B,1,0,1,Ball,Unknown,0,"","",,,T,1,7,3,4
3,61,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:05.9,,"Tonas, A.","Smith, D.",T7,3,3,1B-2B,1,1,1,Ball,Unknown,0,"","",,,T,1,7,3,4
3,62,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:05.4,,"Tonas, A.","Smith, D.",T7,3,3,1B-2B,1,2,1,Strike Swinging,Unknown,0,"","",,,T,1,7,3,4
3,63,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:11.4,,"Tonas, A.","Smith, D.",T7,3,3,1B-2B,1,2,2,BIP,Unknown,0,Ground Ball,Grounded Into Double Play,,,T,1,7,3,4
4,64,"Tonas, A. VS Dana, C.",University of Connecticut vs Georgetown University,,,00:00:05.7,,"Tonas, A.","Dana, C.",T7,2,10,1B-2B-3B,0,0,0,Strike Swinging,Fastball,0,"","",,,T,1,7,10,1
4,65,"Tonas, A. VS Dana, C.",University of Connecticut vs Georgetown University,,,00:00:10.7,,"Tonas, A.","Dana, C.",T7,2,10,1B-2B-3B,0,0,1,BIP,Changeup,0,Ground Ball,Fielder's Choice - Out,,,T,1,7,10,1
4,66,"Tonas, A. VS Huber, B.",University of Connecticut vs Georgetown University,,,00:00:05.5,,"Tonas, A.","Huber, B.",T7,2,10,1B-2B-3B,1,0,0,Strike Taken,Fastball,0,"","",,,T,1,7,10,2
4,67,"Tonas, A. VS Huber, B.",University of Connecticut vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Huber, B.",T7,2,10,1B-2B-3B,1,0,1,Ball,Slider,0,"","",,,T,1,7,10,2
4,68,"Tonas, A. VS Huber, B.",University of Connecticut vs Georgetown University,,,00:00:08.0,,"Tonas, A.","Huber, B.",T7,2,10,1B-2B-3B,1,1,1,BIP,Changeup,0,Ground Ball,Grounded Into Double Play,,,T,1,7,10,2
4,69,"Tonas, A. VS Donlan, M.",University of Connecticut vs Georgetown University,,,00:00:05.4,,"Tonas, A.","Donlan, M.",T8,2,10, - ,0,0,0,Strike Taken,Fastball,0,"","",,,T,1,8,10,3
4,70,"Tonas, A. VS Donlan, M.",University of Connecticut vs Georgetown University,,,00:00:05.7,,"Tonas, A.","Donlan, M.",T8,2,10, - ,0,0,1,Foul,Changeup,0,"","",,,T,1,8,10,3
4,71,"Tonas, A. VS Donlan, M.",University of Connecticut vs Georgetown University,,,00:00:05.7,,"Tonas, A.","Donlan, M.",T8,2,10, - ,0,0,2,Strike Swinging,Changeup,0,"","",Strikeout,,T,1,8,10,3
4,72,"Tonas, A. VS Morton, K.",University of Connecticut vs Georgetown University,,,00:00:05.5,,"Tonas, A.","Morton, K.",T8,2,10, - ,1,0,0,Strike Taken,Fastball,0,"","",,,T,1,8,10,4
4,73,"Tonas, A. VS Morton, K.",University of Connecticut vs Georgetown University,,,00:00:05.7,,"Tonas, A.","Morton, K.",T8,2,10, - ,1,0,1,Ball,Fastball,0,"","",,,T,1,8,10,4
4,74,"Tonas, A. VS Morton, K.",University of Connecticut vs Georgetown University,,,00:00:06.8,,"Tonas, A.","Morton, K.",T8,2,10, - ,1,1,1,BIP,Fastball,0,Bunt Ground Ball,Bunt Groundout,,,T,1,8,10,4
4,75,"Tonas, A. VS Ferrer, K.",University of Connecticut vs Georgetown University,,,00:00:05.7,,"Tonas, A.","Ferrer, K.",T8,2,10, - ,2,0,0,Ball,Changeup,0,"","",,,T,1,8,10,5
4,76,"Tonas, A. VS Ferrer, K.",University of Connecticut vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Ferrer, K.",T8,2,10, - ,2,1,0,Strike Taken,Slider,0,"","",,,T,1,8,10,5
4,77,"Tonas, A. VS Ferrer, K.",University of Connecticut vs Georgetown University,,,00:00:05.9,,"Tonas, A.","Ferrer, K.",T8,2,10, - ,2,1,1,Ball,Changeup,0,"","",,,T,1,8,10,5
4,78,"Tonas, A. VS Ferrer, K.",University of Connecticut vs Georgetown University,,,00:00:05.9,,"Tonas, A.","Ferrer, K.",T8,2,10, - ,2,2,1,Foul,Slider,0,"","",,,T,1,8,10,5
4,79,"Tonas, A. VS Ferrer, K.",University of Connecticut vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Ferrer, K.",T8,2,10, - ,2,2,2,Foul,Changeup,0,"","",,,T,1,8,10,5
4,80,"Tonas, A. VS Ferrer, K.",University of Connecticut vs Georgetown University,,,00:00:07.4,,"Tonas, A.","Ferrer, K.",T8,2,10, - ,2,2,2,BIP,Fastball,0,Ground Ball,Groundout,,,T,1,8,10,5
4,81,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:05.4,,"Tonas, A.","Padilla, B.",T9,2,13, - ,0,0,0,Ball,Fastball,0,"","",,,T,1,9,13,6
4,82,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Padilla, B.",T9,2,13, - ,0,1,0,Ball,Fastball,0,"","",,,T,1,9,13,6
4,83,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:05.7,,"Tonas, A.","Padilla, B.",T9,2,13, - ,0,2,0,Ball,Fastball,0,"","",,,T,1,9,13,6
4,84,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:05.4,,"Tonas, A.","Padilla, B.",T9,2,13, - ,0,3,0,Strike Taken,Fastball,0,"","",,,T,1,9,13,6
4,85,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Padilla, B.",T9,2,13, - ,0,3,1,Strike Taken,Fastball,0,"","",,,T,1,9,13,6
4,86,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:06.0,,"Tonas, A.","Padilla, B.",T9,2,13, - ,0,3,2,Foul,Changeup,0,"","",,,T,1,9,13,6
4,87,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Padilla, B.",T9,2,13, - ,0,3,2,Foul,Slider,0,"","",,,T,1,9,13,6
4,88,"Tonas, A. VS Padilla, B.",University of Connecticut vs Georgetown University,,,00:00:12.4,,"Tonas, A.","Padilla, B.",T9,2,13, - ,0,3,2,BIP,Changeup,0,Line Drive,Double,,,T,1,9,13,6
4,89,"Tonas, A. VS Simmons, T.",University of Connecticut vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Simmons, T.",T9,2,13,2B,0,0,0,Strike Taken,Fastball,0,"","",,,T,1,9,13,7
4,90,"Tonas, A. VS Simmons, T.",University of Connecticut vs Georgetown University,,,00:00:07.0,,"Tonas, A.","Simmons, T.",T9,2,13,2B,0,0,1,BIP,Slider,0,Line Drive,Lineout,,,T,1,9,13,7
4,91,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:05.5,,"Tonas, A.","Smith, D.",T9,2,13,2B,1,0,0,Strike Taken,Changeup,0,"","",,,T,1,9,13,8
4,92,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Smith, D.",T9,2,13,2B,1,0,1,Ball,Fastball,0,"","",,,T,1,9,13,8
4,93,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Smith, D.",T9,2,13,2B,1,1,1,Ball,Slider,0,"","",,,T,1,9,13,8
4,94,"Tonas, A. VS Smith, D.",University of Connecticut vs Georgetown University,,,00:00:07.8,,"Tonas, A.","Smith, D.",T9,2,13,2B,1,2,1,BIP,Fastball,0,Fly Ball,Flyout,,,T,1,9,13,8
4,95,"Tonas, A. VS Stock, E.",University of Connecticut vs Georgetown University,,,00:00:05.8,,"Tonas, A.","Stock, E.",T9,2,13,2B,2,0,0,Ball,Fastball,0,"","",,,T,1,9,13,9
4,96,"Tonas, A. VS Stock, E.",University of Connecticut vs Georgetown University,,,00:00:05.6,,"Tonas, A.","Stock, E.",T9,2,13,2B,2,1,0,Strike Taken,Changeup,0,"","",,,T,1,9,13,9
4,97,"Tonas, A. VS Stock, E.",University of Connecticut vs Georgetown University,,,00:00:08.6,,"Tonas, A.","Stock, E.",T9,2,13,2B,2,1,1,BIP,Fastball,0,Fly Ball,Flyout,,,T,1,9,13,9
5,98,"Tonas, A. VS Shliger, L.",Georgetown University vs University of Maryland-College Park,,,00:00:06.3,,"Tonas, A.","Shliger, L.",B1,0,0, - ,0,0,0,Ball,Slider,0,"","",,,B,0,1,0,1
5,99,"Tonas, A. VS Shliger, L.",Georgetown University vs University of Maryland-College Park,,,00:00:05.9,,"Tonas, A.","Shliger, L.",B1,0,0, - ,0,1,0,Ball,Slider,0,"","",,,B,0,1,0,1
5,100,"Tonas, A. VS Shliger, L.",Georgetown University vs University of Maryland-College Park,,,00:00:05.6,,"Tonas, A.","Shliger, L.",B1,0,0, - ,0,2,0,Ball,Fastball,0,"","",,,B,0,1,0,1
5,101,"Tonas, A. VS Shliger, L.",Georgetown University vs University of Maryland-College Park,,,00:00:05.8,,"Tonas, A.","Shliger, L.",B1,0,0, - ,0,3,0,Ball,Fastball,0,"","",Walk,,B,0,1,0,1
5,102,"Tonas, A. VS Alleyne, C.",Georgetown University vs University of Maryland-College Park,,,00:00:10.1,,"Tonas, A.","Alleyne, C.",B1,0,0,1B,0,0,0,Ball,Slider,0,"","",,,B,0,1,0,2
5,103,"Tonas, A. VS Alleyne, C.",Georgetown University vs University of Maryland-College Park,,,00:00:13.6,,"Tonas, A.","Alleyne, C.",B1,0,0,2B,0,1,0,BIP,Fastball,0,Line Drive,Single,,,B,0,1,0,2
5,104,"Tonas, A. VS Lorusso, N.",Georgetown University vs University of Maryland-College Park,,,00:00:05.8,,"Tonas, A.","Lorusso, N.",B1,0,0,1B-3B,0,0,0,Ball,Fastball,0,"","",,,B,0,1,0,3
5,105,"Tonas, A. VS Lorusso, N.",Georgetown University vs University of Maryland-College Park,,,00:00:05.6,,"Tonas, A.","Lorusso, N.",B1,0,0,1B-3B,0,1,0,Strike Taken,Curveball,0,"","",,,B,0,1,0,3
5,106,"Tonas, A. VS Lorusso, N.",Georgetown University vs University of Maryland-College Park,,,00:00:05.5,,"Tonas, A.","Lorusso, N.",B1,0,0,1B-3B,0,1,1,Strike Taken,Slider,0,"","",,,B,0,1,0,3
5,107,"Tonas, A. VS Lorusso, N.",Georgetown University vs University of Maryland-College Park,,,00:00:14.7,,"Tonas, A.","Lorusso, N.",B1,0,0,1B-3B,0,1,2,BIP,Slider,0,Line Drive,Sacrifice Fly,,,B,0,1,0,3
5,108,"Tonas, A. VS Shaw, M.",Georgetown University vs University of Maryland-College Park,,,00:00:09.2,,"Tonas, A.","Shaw, M.",B1,0,1,1B,1,0,0,Strike Taken,Curveball,0,"","",,,B,0,1,0,4
5,109,"Tonas, A. VS Shaw, M.",Georgetown University vs University of Maryland-College Park,,,00:00:05.9,,"Tonas, A.","Shaw, M.",B1,0,1,2B,1,0,1,Ball,Fastball,0,"","",,,B,0,1,0,4
5,110,"Tonas, A. VS Shaw, M.",Georgetown University vs University of Maryland-College Park,,,00:00:05.7,,"Tonas, A.","Shaw, M.",B1,0,1,2B,1,1,1,Strike Taken,Curveball,0,"","",,,B,0,1,0,4
5,111,"Tonas, A. VS Shaw, M.",Georgetown University vs University of Maryland-College Park,,,00:00:06.1,,"Tonas, A.","Shaw, M.",B1,0,1,2B,1,1,2,Strike Swinging,Curveball,0,"","",Strikeout,,B,0,1,0,4
5,112,"Tonas, A. VS Schreffler, T.",Georgetown University vs University of Maryland-College Park,,,00:00:05.8,,"Tonas, A.","Schreffler, T.",B1,0,1,2B,2,0,0,Foul,Slider,0,"","",,,B,0,1,0,5
5,113,"Tonas, A. VS Schreffler, T.",Georgetown University vs University of Maryland-College Park,,,00:00:06.0,,"Tonas, A.","Schreffler, T.",B1,0,1,2B,2,0,1,Foul,Slider,0,"","",,,B,0,1,0,5
5,114,"Tonas, A. VS Schreffler, T.",Georgetown University vs University of Maryland-College Park,,,00:00:11.0,,"Tonas, A.","Schreffler, T.",B1,0,1,2B,2,0,2,BIP,Slider,0,Ground Ball,Single,,,B,0,1,0,5
5,115,"Tonas, A. VS Costes, M.",Georgetown University vs University of Maryland-College Park,,,00:00:06.0,,"Tonas, A.","Costes, M.",B1,0,2,1B,2,0,0,Ball,Slider,0,"","",,,B,0,1,0,6
5,116,"Tonas, A. VS Costes, M.",Georgetown University vs University of Maryland-College Park,,,00:00:05.9,,"Tonas, A.","Costes, M.",B1,0,2,1B,2,1,0,Ball,Fastball,0,"","",,,B,0,1,0,6
5,117,"Tonas, A. VS Costes, M.",Georgetown University vs University of Maryland-College Park,,,00:00:06.0,,"Tonas, A.","Costes, M.",B1,0,2,1B,2,2,0,Ball,Slider,0,"","",,,B,0,1,0,6
5,118,"Tonas, A. VS Costes, M.",Georgetown University vs University of Maryland-College Park,,,00:00:06.0,,"Tonas, A.","Costes, M.",B1,0,2,1B,2,3,0,Ball,Unknown,0,"","",Walk,,B,0,1,0,6
5,119,"Tonas, A. VS Zmarzlak, B.",Georgetown University vs University of Maryland-College Park,,,00:00:05.7,,"Tonas, A.","Zmarzlak, B.",B1,0,2,1B-2B,2,0,0,Strike Taken,Fastball,0,"","",,,B,0,1,0,7
5,120,"Tonas, A. VS Zmarzlak, B.",Georgetown University vs University of Maryland-College Park,,,00:00:05.6,,"Tonas, A.","Zmarzlak, B.",B1,0,2,1B-2B,2,0,1,Ball,Fastball,0,"","",,,B,0,1,0,7
5,121,"Tonas, A. VS Zmarzlak, B.",Georgetown University vs University of Maryland-College Park,,,00:00:05.7,,"Tonas, A.","Zmarzlak, B.",B1,0,2,1B-2B,2,1,1,Ball,Changeup,0,"","",,,B,0,1,0,7
5,122,"Tonas, A. VS Zmarzlak, B.",Georgetown University vs University of Maryland-College Park,,,00:00:05.7,,"Tonas, A.","Zmarzlak, B.",B1,0,2,1B-2B,2,2,1,Ball,Fastball,0,"","",,,B,0,1,0,7
